incident_id,opened_at,resolved_at,priority,state,category,subcategory,assignment_group,assignee,channel,location,configuration_item,time_to_first_response_minutes,time_to_resolve_minutes,reopen_count,customer_satisfaction,sla_target_minutes,sla_breached
INC100765,2025-07-02 14:35:28,2025-07-02 14:53:28,P4,Closed,Inquiry,How-to,Infra,infra.ouqyg,API,Remote,Web-Frontend,24,18.0,3,,2880,False
INC100766,2025-07-13 14:23:31,2025-07-13 15:24:31,P3,Resolved,Network,Latency,Network,network.qnfyx,Portal,Pune,Email-Server,28,61.0,0,5.0,1440,False
INC100767,2025-01-16 09:08:27,2025-01-16 10:47:27,P4,Resolved,Software,Bug,Payments,payments.tzxcb,Monitoring,Delhi,DB-Prod,15,99.0,0,4.0,2880,False
INC100768,2025-05-15 06:07:56,2025-05-15 06:14:56,P4,Resolved,Software,Error,Mobile,mobile.fednz,API,Mumbai,VPN-Gateway,24,7.0,0,5.0,2880,False
INC100769,2025-07-30 05:04:40,2025-07-30 06:43:40,P4,Resolved,Access,Password,DevOps,devops.tkhbb,Portal,Hyderabad,Web-Frontend,13,99.0,0,5.0,2880,False
INC100770,2025-02-03 16:10:58,2025-02-03 16:33:58,P4,Closed,Access,Provisioning,Infra,infra.fisec,Email,Remote,DB-Prod,3,23.0,0,5.0,2880,False
INC100771,2025-05-11 21:48:59,2025-05-11 22:17:59,P4,Closed,Inquiry,Reporting,Infra,infra.haivz,API,Bangalore,Email-Server,30,29.0,0,5.0,2880,False
INC100772,2025-02-01 03:59:04,2025-02-01 04:14:04,P3,Resolved,Inquiry,Feedback,DevOps,devops.fmneu,Monitoring,Remote,Payments-API,14,15.0,0,4.0,1440,False
INC100773,2025-07-23 16:58:46,2025-07-23 17:36:46,P2,Closed,Inquiry,How-to,Analytics,analytics.jwcsx,Portal,Remote,Email-Server,0,38.0,0,4.0,240,False
INC100774,2025-02-17 17:30:03,2025-02-17 18:04:03,P3,Resolved,Software,Performance,DBA,dba.sgdda,API,Pune,Kubernetes-Cluster,10,34.0,0,5.0,1440,False
INC100775,2025-04-12 02:19:57,2025-04-12 03:37:57,P2,Resolved,Network,Outage,App Support,app.iiedz,Email,Chennai,VPN-Gateway,10,78.0,0,5.0,240,False
INC100776,2025-04-19 07:50:54,2025-04-19 08:08:54,P4,Resolved,Inquiry,How-to,Security,security.qtsdo,API,Chennai,Search-Cluster,19,18.0,0,4.0,2880,False
INC100777,2025-05-09 04:45:51,,P3,On Hold,Inquiry,Reporting,Service Desk,service.evobd,Portal,Bangalore,Billing-Service,38,,0,3.0,1440,False
INC100778,2025-06-11 04:42:27,2025-06-11 05:38:27,P4,Resolved,Software,Performance,DBA,dba.zdspw,API,Pune,Analytics-ETL,20,56.0,0,,2880,False
INC100779,2025-01-21 08:44:02,2025-01-21 09:19:02,P3,Closed,Software,Bug,Service Desk,service.cbdys,Monitoring,Pune,Analytics-ETL,17,35.0,1,4.0,1440,False
INC100780,2024-09-29 15:57:45,2024-09-29 16:25:45,P3,Closed,Software,Error,DBA,dba.uwkom,Phone,Pune,Payments-API,39,28.0,0,4.0,1440,False
INC100781,2025-07-24 21:06:54,2025-07-24 21:31:54,P4,Resolved,Network,Outage,Network,network.gnusg,Portal,Pune,Web-Frontend,24,25.0,0,5.0,2880,False
INC100782,2025-05-02 11:25:03,,P3,In Progress,Inquiry,Feedback,Mobile,mobile.suvuq,Portal,Chennai,VPN-Gateway,17,,1,5.0,1440,False
INC100783,2025-01-21 17:50:44,2025-01-21 18:27:44,P3,Closed,Hardware,Peripheral,Security,security.rybai,Portal,Hyderabad,Search-Cluster,10,37.0,2,5.0,1440,False
INC100784,2025-06-01 15:52:36,2025-06-01 16:20:36,P2,Closed,Hardware,Server,Security,security.wtcpt,Portal,Pune,Payments-API,18,28.0,0,5.0,240,False
INC100785,2025-03-13 05:04:34,2025-03-13 05:23:34,P4,Closed,Inquiry,Feedback,Service Desk,service.asdwl,API,Hyderabad,Billing-Service,14,19.0,0,3.0,2880,False
INC100786,2024-10-01 16:00:11,2024-10-01 16:38:11,P3,Resolved,Inquiry,Reporting,DevOps,devops.uzcif,Monitoring,Remote,Kubernetes-Cluster,15,38.0,0,5.0,1440,False
INC100787,2024-09-14 19:42:16,2024-09-14 19:58:16,P3,Closed,Inquiry,Other,Network,network.hpvvv,Email,Remote,Kubernetes-Cluster,28,16.0,0,5.0,1440,False
INC100788,2025-07-24 10:10:59,2025-07-24 10:52:59,P3,Resolved,Inquiry,Feedback,Analytics,analytics.rkmcm,Monitoring,Pune,Search-Cluster,9,42.0,0,5.0,1440,False
INC100789,2024-09-19 23:40:42,2024-09-20 00:07:42,P4,Closed,Network,Firewall,Security,security.odkeb,Portal,Mumbai,Search-Cluster,20,27.0,2,,2880,False
INC100790,2024-11-16 00:01:24,2024-11-16 00:58:24,P4,Resolved,Hardware,Laptop,App Support,app.cechm,API,Delhi,Search-Cluster,24,57.0,0,4.0,2880,False
INC100791,2024-12-15 00:54:59,2024-12-15 02:07:59,P3,Closed,Access,RBAC,Service Desk,service.ctqav,API,Mumbai,Email-Server,8,73.0,1,5.0,1440,False
INC100792,2024-10-01 20:19:00,2024-10-01 21:32:00,P3,Resolved,Hardware,Laptop,Infra,infra.mrzpt,Portal,Remote,Analytics-ETL,6,73.0,0,3.0,1440,False
INC100793,2024-12-22 02:21:10,2024-12-22 03:03:10,P4,Resolved,Hardware,Laptop,App Support,app.gzfrt,API,Delhi,Cache-Redis,13,42.0,0,,2880,False
INC100794,2024-08-21 06:56:15,2024-08-21 07:42:15,P3,Resolved,Software,Bug,Payments,payments.ompeb,Portal,Mumbai,VPN-Gateway,10,46.0,1,,1440,False
INC100795,2024-09-15 14:54:48,2024-09-15 15:19:48,P3,Resolved,Inquiry,Other,Service Desk,service.tyxfx,Monitoring,Pune,Cache-Redis,26,25.0,1,4.0,1440,False
INC100796,2025-03-10 07:05:10,2025-03-10 08:01:10,P3,Closed,Inquiry,Reporting,Service Desk,service.cogtc,Phone,Hyderabad,Email-Server,4,56.0,0,3.0,1440,False
INC100797,2025-05-07 21:41:00,2025-05-07 22:43:00,P4,Closed,Inquiry,Other,Infra,infra.xmcvi,API,Delhi,Web-Frontend,15,62.0,0,5.0,2880,False
INC100798,2024-10-19 17:17:40,2024-10-19 17:26:40,P3,Closed,Software,Deployment,Network,network.kljgc,Portal,Chennai,Kubernetes-Cluster,40,9.0,0,4.0,1440,False
INC100799,2024-12-07 23:50:01,,P3,In Progress,Network,VPN,Infra,infra.rtpct,Portal,Bangalore,Analytics-ETL,19,,0,4.0,1440,False
INC100800,2025-05-19 07:37:29,2025-05-19 09:15:29,P4,Closed,Network,Outage,Security,security.wfrrl,API,Delhi,Search-Cluster,20,98.0,0,4.0,2880,False
INC100801,2025-01-08 17:32:22,2025-01-08 17:56:22,P3,Closed,Access,Provisioning,Mobile,mobile.nyuph,Email,Delhi,Billing-Service,26,24.0,1,4.0,1440,False
INC100802,2025-02-21 02:27:25,2025-02-21 02:47:25,P2,Resolved,Network,VPN,Service Desk,service.qpfhq,Portal,Chennai,Billing-Service,10,20.0,0,5.0,240,False
INC100803,2024-12-28 22:12:46,2024-12-28 22:35:46,P3,Resolved,Network,Latency,Payments,payments.hicss,API,Pune,Billing-Service,4,23.0,2,5.0,1440,False
INC100804,2024-10-16 20:09:29,2024-10-16 20:18:29,P4,Closed,Inquiry,Other,DevOps,devops.jcumk,Portal,Mumbai,VPN-Gateway,16,9.0,0,3.0,2880,False
INC100805,2025-03-07 08:34:12,2025-03-07 09:10:12,P4,Closed,Hardware,Server,Service Desk,service.jozxb,Email,Mumbai,Search-Cluster,17,36.0,0,5.0,2880,False
INC100806,2024-12-29 06:09:38,2024-12-29 06:42:38,P3,Closed,Network,Latency,Infra,infra.yswaq,Phone,Remote,Analytics-ETL,1,33.0,2,5.0,1440,False
INC100807,2025-04-19 04:00:22,2025-04-19 04:38:22,P3,Resolved,Network,Outage,DBA,dba.xzsux,Email,Hyderabad,Kubernetes-Cluster,18,38.0,0,4.0,1440,False
INC100808,2025-07-25 16:16:28,2025-07-25 17:02:28,P3,Resolved,Software,Bug,Service Desk,service.vljbl,Monitoring,Pune,Cache-Redis,25,46.0,0,5.0,1440,False
INC100809,2025-08-10 04:11:22,,P4,On Hold,Access,Provisioning,Service Desk,service.srrrh,API,Chennai,Search-Cluster,5,,0,4.0,2880,False
INC100810,2024-12-31 12:57:46,2024-12-31 13:38:46,P4,Closed,Software,Error,Payments,payments.idkbk,Email,Pune,Search-Cluster,19,41.0,0,5.0,2880,False
INC100811,2024-12-14 15:33:31,2024-12-14 16:20:31,P3,Closed,Inquiry,Other,Payments,payments.sncgk,Phone,Pune,Email-Server,23,47.0,0,,1440,False
INC100812,2024-09-14 08:19:20,2024-09-14 08:41:20,P3,Resolved,Hardware,Datacenter,Service Desk,service.qwagh,Portal,Mumbai,Web-Frontend,20,22.0,0,4.0,1440,False
INC100813,2025-02-18 20:02:17,2025-02-18 20:48:17,P4,Closed,Access,Provisioning,DBA,dba.tqtqu,API,Chennai,Billing-Service,21,46.0,0,,2880,False
INC100814,2024-10-09 00:30:49,2024-10-09 01:05:49,P3,Resolved,Software,Bug,Mobile,mobile.nrddr,Email,Bangalore,Payments-API,12,35.0,0,5.0,1440,False
INC100815,2024-10-09 05:30:19,2024-10-09 05:49:19,P3,Closed,Network,Latency,Analytics,analytics.offjr,Phone,Delhi,Analytics-ETL,3,19.0,0,4.0,1440,False
INC100816,2024-12-23 10:13:57,2024-12-23 10:54:57,P2,Resolved,Network,Latency,DBA,dba.hgdvy,Email,Mumbai,Email-Server,10,41.0,1,,240,False
INC100817,2025-06-12 08:34:14,2025-06-12 09:00:14,P3,Resolved,Access,RBAC,DBA,dba.zwwfp,Monitoring,Chennai,Web-Frontend,9,26.0,0,5.0,1440,False
INC100818,2025-03-16 14:26:53,2025-03-16 15:23:53,P3,Resolved,Network,VPN,DBA,dba.kxdvu,API,Hyderabad,Web-Frontend,14,57.0,0,,1440,False
INC100819,2025-05-27 04:37:32,,P4,In Progress,Software,Performance,Mobile,mobile.wuywy,Portal,Delhi,DB-Prod,25,,1,4.0,2880,False
INC100820,2025-02-25 05:05:43,2025-02-25 05:16:43,P3,Resolved,Software,Bug,Network,network.udiqn,Phone,Delhi,Billing-Service,1,11.0,0,4.0,1440,False
INC100821,2024-12-18 19:34:01,2024-12-18 20:15:01,P3,Resolved,Network,VPN,Network,network.monhk,Email,Mumbai,DB-Prod,16,41.0,0,5.0,1440,False
INC100822,2025-06-14 14:00:40,2025-06-14 14:39:40,P3,Resolved,Network,VPN,DBA,dba.jzohq,API,Remote,Email-Server,4,39.0,0,4.0,1440,False
INC100823,2024-11-03 22:18:25,2024-11-03 22:31:25,P3,Closed,Inquiry,Feedback,Analytics,analytics.liglp,Email,Hyderabad,Web-Frontend,7,13.0,0,4.0,1440,False
INC100824,2024-10-21 05:26:50,2024-10-21 06:26:50,P2,Resolved,Hardware,Peripheral,Infra,infra.eucxd,API,Mumbai,Payments-API,20,60.0,0,,240,False
INC100825,2025-01-20 23:00:09,2025-01-20 23:57:09,P3,Resolved,Access,RBAC,App Support,app.bmzlw,Monitoring,Pune,Analytics-ETL,3,57.0,0,5.0,1440,False
INC100826,2025-06-12 06:12:17,2025-06-12 06:28:17,P4,Resolved,Software,Deployment,Network,network.pxpzo,Email,Remote,DB-Prod,22,16.0,0,4.0,2880,False
INC100827,2025-01-26 06:07:00,2025-01-26 06:26:00,P1,Closed,Access,RBAC,DevOps,devops.gjnfv,Monitoring,Chennai,Web-Frontend,1,19.0,0,5.0,60,False
INC100828,2025-05-20 02:04:12,2025-05-20 02:33:12,P1,Resolved,Inquiry,Other,Payments,payments.wrxyp,Phone,Hyderabad,Analytics-ETL,21,29.0,0,5.0,60,False
INC100829,2025-07-18 16:34:44,2025-07-18 16:52:44,P2,Closed,Software,Deployment,Mobile,mobile.kxglf,Monitoring,Delhi,Billing-Service,0,18.0,0,4.0,240,False
INC100830,2025-07-16 08:19:49,2025-07-16 09:14:49,P3,Closed,Inquiry,Other,Mobile,mobile.ozpiv,API,Mumbai,Cache-Redis,8,55.0,0,4.0,1440,False
INC100831,2024-12-09 13:44:50,2024-12-09 14:21:50,P4,Resolved,Inquiry,Reporting,App Support,app.binic,Phone,Delhi,Analytics-ETL,33,37.0,0,4.0,2880,False
INC100832,2025-01-24 02:23:03,,P1,In Progress,Network,Latency,Network,network.mdoui,Email,Hyderabad,Web-Frontend,32,,0,3.0,60,False
INC100833,2025-08-06 02:41:51,,P4,In Progress,Access,Provisioning,Analytics,analytics.kzexv,Email,Delhi,Email-Server,10,,0,4.0,2880,False
INC100834,2025-02-22 02:03:24,2025-02-22 03:28:24,P2,Resolved,Access,SSO,Analytics,analytics.ascaf,API,Mumbai,DB-Prod,18,85.0,0,4.0,240,False
INC100835,2025-02-06 17:32:48,2025-02-06 19:25:48,P4,Closed,Network,Firewall,Payments,payments.zjfah,Portal,Remote,DB-Prod,27,113.0,0,,2880,False
INC100836,2025-05-12 10:41:25,2025-05-12 11:31:25,P3,Closed,Access,Password,DBA,dba.ijfat,Portal,Mumbai,Kubernetes-Cluster,21,50.0,0,4.0,1440,False
INC100837,2024-09-02 21:24:03,2024-09-02 21:51:03,P4,Resolved,Network,Firewall,Infra,infra.igucw,Email,Bangalore,Web-Frontend,12,27.0,0,3.0,2880,False
INC100838,2024-12-11 20:09:52,2024-12-11 20:32:52,P3,Resolved,Software,Error,Network,network.tojbt,API,Delhi,Kubernetes-Cluster,7,23.0,0,4.0,1440,False
INC100839,2024-11-23 05:49:50,2024-11-23 06:40:50,P3,Closed,Inquiry,Other,Analytics,analytics.wyhte,Portal,Bangalore,Payments-API,23,51.0,0,4.0,1440,False
INC100840,2024-10-29 18:24:06,2024-10-29 18:59:06,P4,Closed,Inquiry,Other,App Support,app.fkwkt,Monitoring,Remote,Payments-API,26,35.0,0,5.0,2880,False
INC100841,2024-11-07 19:58:16,2024-11-07 20:07:16,P4,Resolved,Access,Password,Payments,payments.towrv,Email,Bangalore,Web-Frontend,32,9.0,0,3.0,2880,False
INC100842,2025-06-10 20:06:04,2025-06-10 21:21:04,P3,Resolved,Hardware,Datacenter,Service Desk,service.dgbfe,Monitoring,Delhi,DB-Prod,1,75.0,0,5.0,1440,False
INC100843,2025-02-02 22:19:47,2025-02-02 23:56:47,P2,Resolved,Inquiry,Feedback,Payments,payments.putpw,API,Hyderabad,Billing-Service,2,97.0,0,5.0,240,False
INC100844,2025-07-06 12:54:59,2025-07-06 13:53:59,P2,Closed,Network,VPN,Analytics,analytics.czwog,Monitoring,Pune,VPN-Gateway,26,59.0,1,4.0,240,False
INC100845,2024-10-20 14:44:21,2024-10-20 14:57:21,P4,Resolved,Hardware,Datacenter,Service Desk,service.lnthc,Portal,Remote,Payments-API,0,13.0,0,5.0,2880,False
INC100846,2025-04-27 08:16:59,2025-04-27 08:35:59,P3,Resolved,Hardware,Datacenter,DevOps,devops.rruor,Portal,Mumbai,DB-Prod,27,19.0,0,5.0,1440,False
INC100847,2025-05-13 05:29:02,2025-05-13 05:36:02,P3,Closed,Inquiry,How-to,Security,security.sedlo,Phone,Chennai,Search-Cluster,12,7.0,0,4.0,1440,False
INC100848,2025-04-29 17:53:22,2025-04-29 19:51:22,P4,Closed,Inquiry,Other,Payments,payments.tfomc,Email,Remote,Search-Cluster,9,118.0,1,4.0,2880,False
INC100849,2025-02-19 09:30:36,2025-02-19 09:54:36,P4,Closed,Inquiry,Reporting,App Support,app.axvmj,API,Bangalore,Kubernetes-Cluster,17,24.0,0,4.0,2880,False
INC100850,2025-01-14 12:19:55,,P3,On Hold,Network,Outage,App Support,app.errdz,Email,Hyderabad,Analytics-ETL,1,,0,5.0,1440,False
INC100851,2025-02-19 18:15:17,2025-02-19 20:53:17,P4,Resolved,Hardware,Peripheral,Infra,infra.ebgoh,Monitoring,Delhi,Billing-Service,23,158.0,0,5.0,2880,False
INC100852,2024-11-24 09:36:38,2024-11-24 09:52:38,P4,Closed,Access,Provisioning,DBA,dba.fxibj,API,Hyderabad,Kubernetes-Cluster,31,16.0,0,4.0,2880,False
INC100853,2024-12-13 16:05:46,2024-12-13 16:23:46,P3,Resolved,Network,Firewall,Payments,payments.jkmmx,API,Hyderabad,Search-Cluster,23,18.0,0,4.0,1440,False
INC100854,2025-07-09 22:31:37,2025-07-09 23:19:37,P3,Resolved,Software,Deployment,Analytics,analytics.cnbnb,Portal,Delhi,Billing-Service,12,48.0,1,,1440,False
INC100855,2024-08-24 04:32:25,,P4,In Progress,Inquiry,Feedback,Security,security.dgnoz,Monitoring,Chennai,VPN-Gateway,0,,0,5.0,2880,False
INC100856,2024-12-02 18:14:42,2024-12-02 18:37:42,P3,Resolved,Hardware,Datacenter,Network,network.lumhx,Portal,Delhi,Analytics-ETL,0,23.0,0,4.0,1440,False
INC100857,2024-11-17 14:18:14,2024-11-17 14:39:14,P4,Resolved,Network,Outage,Analytics,analytics.anlcc,Portal,Chennai,Kubernetes-Cluster,1,21.0,0,5.0,2880,False
INC100858,2025-04-12 20:05:17,,P2,New,Software,Performance,App Support,app.ibldw,Phone,Delhi,Search-Cluster,14,,0,4.0,240,False
INC100859,2024-09-09 18:04:50,2024-09-09 18:41:50,P2,Closed,Network,Latency,DevOps,devops.kodoh,Portal,Bangalore,Payments-API,16,37.0,0,4.0,240,False
INC100860,2025-02-18 01:00:28,2025-02-18 01:26:28,P4,Closed,Network,Outage,Analytics,analytics.myjgr,Email,Chennai,Payments-API,23,26.0,0,4.0,2880,False
INC100861,2025-02-11 00:45:00,2025-02-11 01:04:00,P3,Resolved,Access,SSO,Mobile,mobile.swduu,API,Bangalore,Kubernetes-Cluster,2,19.0,0,5.0,1440,False
INC100862,2025-07-21 06:28:01,2025-07-21 07:35:01,P3,Resolved,Access,SSO,App Support,app.qkdiu,Portal,Remote,VPN-Gateway,28,67.0,1,4.0,1440,False
INC100863,2024-10-15 16:34:05,2024-10-15 16:56:05,P4,Resolved,Network,VPN,Payments,payments.ifrxm,Email,Chennai,VPN-Gateway,21,22.0,0,4.0,2880,False
INC100864,2024-11-07 07:41:45,2024-11-07 08:12:45,P4,Closed,Software,Deployment,DevOps,devops.pzwow,Monitoring,Chennai,Web-Frontend,11,31.0,0,3.0,2880,False
INC100865,2025-07-13 00:45:07,2025-07-13 01:04:07,P3,Resolved,Hardware,Laptop,Mobile,mobile.egvto,API,Delhi,Analytics-ETL,3,19.0,0,,1440,False
INC100866,2024-11-08 01:09:47,2024-11-08 01:18:47,P2,Closed,Hardware,Peripheral,Service Desk,service.pttuj,Monitoring,Chennai,DB-Prod,27,9.0,0,4.0,240,False
INC100867,2024-11-05 00:54:31,2024-11-05 01:08:31,P4,Closed,Inquiry,Other,Security,security.oqdld,Email,Bangalore,VPN-Gateway,11,14.0,0,3.0,2880,False
INC100868,2024-09-04 20:08:28,2024-09-04 20:30:28,P4,Resolved,Inquiry,Reporting,App Support,app.cwkea,Monitoring,Remote,Analytics-ETL,14,22.0,0,,2880,False
INC100869,2024-12-20 04:11:42,2024-12-20 04:37:42,P2,Resolved,Hardware,Server,Payments,payments.xepwm,Monitoring,Delhi,VPN-Gateway,18,26.0,0,4.0,240,False
INC100870,2024-09-26 09:59:04,,P4,In Progress,Network,Latency,Mobile,mobile.lmnct,Monitoring,Mumbai,Web-Frontend,5,,1,3.0,2880,False
INC100871,2024-11-27 14:54:30,2024-11-27 15:24:30,P4,Closed,Network,Outage,Mobile,mobile.eqbcx,Portal,Remote,Cache-Redis,12,30.0,0,4.0,2880,False
INC100872,2025-02-26 18:01:36,2025-02-26 18:23:36,P3,Resolved,Access,RBAC,DBA,dba.oqjvd,Portal,Remote,VPN-Gateway,23,22.0,0,4.0,1440,False
INC100873,2024-10-25 04:54:26,2024-10-25 06:31:26,P4,Resolved,Access,Password,Mobile,mobile.zuilb,Portal,Bangalore,Analytics-ETL,22,97.0,1,4.0,2880,False
INC100874,2025-05-06 16:03:24,2025-05-06 17:13:24,P3,Closed,Inquiry,Reporting,Security,security.sdwns,API,Remote,Web-Frontend,22,70.0,0,4.0,1440,False
INC100875,2025-01-21 15:59:23,2025-01-21 16:28:23,P3,Resolved,Hardware,Laptop,DevOps,devops.yvjia,Email,Mumbai,Web-Frontend,3,29.0,1,2.0,1440,False
INC100876,2024-10-19 09:28:29,,P4,New,Network,VPN,DevOps,devops.gnjsg,Portal,Hyderabad,Analytics-ETL,12,,0,,2880,False
INC100877,2024-11-15 18:03:36,2024-11-15 18:27:36,P4,Resolved,Hardware,Datacenter,Mobile,mobile.tmqec,Monitoring,Delhi,Analytics-ETL,11,24.0,0,5.0,2880,False
INC100878,2024-10-15 06:51:39,2024-10-15 06:54:39,P4,Resolved,Software,Deployment,Payments,payments.ltzop,Monitoring,Hyderabad,Payments-API,19,3.0,0,5.0,2880,False
INC100879,2025-03-28 19:28:48,2025-03-28 20:01:48,P3,Resolved,Hardware,Server,App Support,app.hcqhn,Monitoring,Delhi,Cache-Redis,18,33.0,3,4.0,1440,False
INC100880,2025-04-12 22:26:32,,P2,In Progress,Software,Performance,Payments,payments.ksnap,Monitoring,Remote,Web-Frontend,16,,0,5.0,240,False
INC100881,2024-10-28 04:08:23,,P2,On Hold,Access,SSO,Infra,infra.bqwed,Phone,Delhi,Payments-API,39,,1,3.0,240,False
INC100882,2025-04-21 04:50:40,2025-04-21 05:39:40,P3,Resolved,Access,RBAC,App Support,app.xtfdh,API,Bangalore,Billing-Service,12,49.0,0,4.0,1440,False
INC100883,2025-04-16 21:18:29,2025-04-16 21:44:29,P1,Closed,Inquiry,How-to,Service Desk,service.ghtqf,Email,Mumbai,Kubernetes-Cluster,10,26.0,0,5.0,60,False
INC100884,2025-07-15 11:45:56,2025-07-15 12:28:56,P3,Closed,Hardware,Laptop,Security,security.xufvf,Email,Delhi,Kubernetes-Cluster,3,43.0,0,5.0,1440,False
INC100885,2024-12-10 14:09:09,2024-12-10 14:36:09,P3,Closed,Hardware,Laptop,Payments,payments.akrog,Portal,Mumbai,Web-Frontend,0,27.0,0,4.0,1440,False
INC100886,2025-05-06 04:42:33,,P4,In Progress,Software,Bug,DBA,dba.yxkgo,Phone,Delhi,Payments-API,2,,0,4.0,2880,False
INC100887,2025-03-22 20:10:19,2025-03-22 20:49:19,P3,Resolved,Access,Provisioning,DevOps,devops.inlql,Email,Mumbai,Cache-Redis,7,39.0,0,4.0,1440,False
INC100888,2024-10-24 12:29:32,2024-10-24 13:42:32,P3,Resolved,Software,Bug,Mobile,mobile.yhbjs,API,Hyderabad,Cache-Redis,28,73.0,0,4.0,1440,False
INC100889,2024-10-14 02:44:47,2024-10-14 04:02:47,P3,Closed,Access,SSO,App Support,app.pivyh,Monitoring,Bangalore,Billing-Service,15,78.0,1,4.0,1440,False
INC100890,2024-10-23 11:53:16,2024-10-23 12:06:16,P1,Resolved,Software,Bug,Mobile,mobile.ugflr,Portal,Delhi,Web-Frontend,16,13.0,0,4.0,60,False
INC100891,2025-03-10 16:24:28,2025-03-10 16:42:28,P2,Resolved,Access,RBAC,Service Desk,service.reaej,API,Pune,VPN-Gateway,14,18.0,0,4.0,240,False
INC100892,2024-12-15 00:09:18,2024-12-15 00:56:18,P3,Closed,Software,Deployment,Infra,infra.oxown,Email,Mumbai,Billing-Service,18,47.0,0,3.0,1440,False
INC100893,2024-09-13 18:08:20,,P4,In Progress,Access,RBAC,Mobile,mobile.dgrkv,Phone,Mumbai,Payments-API,29,,0,,2880,False
INC100894,2025-03-22 15:46:23,2025-03-22 16:13:23,P2,Resolved,Software,Performance,Payments,payments.eknuh,Portal,Pune,VPN-Gateway,4,27.0,0,2.0,240,False
INC100895,2025-03-18 22:40:53,2025-03-19 00:12:53,P4,Closed,Hardware,Server,App Support,app.zxziq,Email,Bangalore,Kubernetes-Cluster,27,92.0,1,5.0,2880,False
INC100896,2025-01-03 14:44:36,2025-01-03 15:09:36,P4,Closed,Inquiry,Reporting,DBA,dba.kaogj,Portal,Mumbai,Email-Server,10,25.0,0,5.0,2880,False
INC100897,2024-09-26 15:20:42,2024-09-26 15:35:42,P4,Resolved,Software,Performance,Service Desk,service.iybrf,Email,Bangalore,Kubernetes-Cluster,15,15.0,0,4.0,2880,False
INC100898,2025-04-27 04:43:39,2025-04-27 04:59:39,P3,Closed,Inquiry,Feedback,Analytics,analytics.wosqs,Monitoring,Mumbai,Web-Frontend,36,16.0,0,4.0,1440,False
INC100899,2025-02-08 04:39:00,2025-02-08 07:48:00,P4,Closed,Hardware,Laptop,Security,security.nswxv,Phone,Remote,Analytics-ETL,21,189.0,0,,2880,False
INC100900,2025-01-14 15:24:19,,P2,New,Hardware,Datacenter,Infra,infra.hwera,Monitoring,Chennai,Kubernetes-Cluster,18,,0,4.0,240,False
INC100901,2025-07-31 22:36:18,2025-07-31 22:47:18,P3,Resolved,Access,Password,Payments,payments.ddrwp,Email,Remote,Search-Cluster,35,11.0,0,5.0,1440,False
INC100902,2024-08-23 21:39:30,2024-08-23 21:47:30,P4,Resolved,Inquiry,Reporting,Security,security.cgoxj,API,Mumbai,Kubernetes-Cluster,7,8.0,1,4.0,2880,False
INC100903,2024-09-15 11:12:19,2024-09-15 11:32:19,P3,Closed,Network,Latency,DBA,dba.bzfno,Monitoring,Chennai,Kubernetes-Cluster,19,20.0,0,4.0,1440,False
INC100904,2025-04-30 14:50:32,2025-04-30 15:18:32,P3,Closed,Access,Password,Security,security.rdqlv,API,Delhi,Kubernetes-Cluster,20,28.0,0,4.0,1440,False
INC100905,2024-12-04 00:32:46,2024-12-04 01:42:46,P3,Closed,Inquiry,Other,DevOps,devops.qzsgt,Email,Bangalore,Kubernetes-Cluster,9,70.0,0,4.0,1440,False
INC100906,2025-03-25 15:46:48,2025-03-25 16:51:48,P3,Resolved,Software,Performance,App Support,app.idlzb,Phone,Mumbai,VPN-Gateway,10,65.0,0,4.0,1440,False
INC100907,2025-06-06 21:05:52,2025-06-06 21:37:52,P3,Resolved,Software,Bug,Security,security.akhvw,API,Hyderabad,VPN-Gateway,9,32.0,0,4.0,1440,False
INC100908,2024-09-09 16:23:41,2024-09-09 16:46:41,P3,Closed,Hardware,Server,Payments,payments.tftsz,Email,Hyderabad,Kubernetes-Cluster,15,23.0,1,5.0,1440,False
INC100909,2025-05-15 23:58:06,,P4,In Progress,Network,Firewall,Analytics,analytics.ondfz,API,Pune,DB-Prod,20,,0,4.0,2880,False
INC100910,2024-10-28 09:25:50,2024-10-28 09:33:50,P4,Resolved,Software,Error,DevOps,devops.eojah,Monitoring,Hyderabad,DB-Prod,16,8.0,1,4.0,2880,False
INC100911,2025-02-16 03:18:24,2025-02-16 05:59:24,P4,Resolved,Inquiry,Other,DevOps,devops.foilf,Email,Chennai,VPN-Gateway,22,161.0,0,5.0,2880,False
INC100912,2024-12-24 03:54:28,2024-12-24 04:49:28,P3,Resolved,Inquiry,Other,Security,security.rivls,Monitoring,Hyderabad,Email-Server,4,55.0,0,5.0,1440,False
INC100913,2024-11-07 03:51:17,2024-11-07 04:57:17,P4,Closed,Software,Deployment,Infra,infra.nulkf,Portal,Hyderabad,Analytics-ETL,12,66.0,0,4.0,2880,False
INC100914,2025-06-22 16:08:21,2025-06-22 16:22:21,P4,Closed,Inquiry,How-to,Network,network.iuwdm,Email,Hyderabad,Billing-Service,4,14.0,0,3.0,2880,False
INC100915,2024-10-27 01:31:46,2024-10-27 03:03:46,P4,Resolved,Inquiry,How-to,Infra,infra.scdrz,API,Mumbai,Search-Cluster,18,92.0,0,5.0,2880,False
INC100916,2025-01-01 05:41:35,2025-01-01 06:03:35,P3,Resolved,Hardware,Laptop,Mobile,mobile.qcqmw,Portal,Pune,Search-Cluster,17,22.0,1,5.0,1440,False
